2012-07-23 16:00:00,1092557.9999999998
2012-07-24 16:00:00,1094016.9999999998
2012-07-25 16:00:00,1094024.9999999998
2012-07-26 16:00:00,1094777.9999999998
2012-07-27 16:00:00,1097073.9999999998
2012-07-30 16:00:00,1100229.9999999998
2012-07-31 16:00:00,1106419.9999999998
2012-08-01 16:00:00,1106377.9999999998
2012-08-02 16:00:00,1106201.9999999998
2012-08-03 16:00:00,1106705.9999999998
2012-08-06 16:00:00,1106705.9999999998
2012-08-07 16:00:00,1106705.9999999998
2012-08-08 16:00:00,1106705.9999999998
2012-08-09 16:00:00,1106705.9999999998
2012-08-10 16:00:00,1106705.9999999998
2012-08-13 16:00:00,1106705.9999999998
2012-08-14 16:00:00,1106705.9999999998
2012-08-15 16:00:00,1106705.9999999998
2012-08-16 16:00:00,1106705.9999999998
2012-08-17 16:00:00,1106705.9999999998
2012-08-20 16:00:00,1106705.9999999998
2012-08-21 16:00:00,1107614.9999999998
2012-08-22 16:00:00,1107641.9999999998
2012-08-23 16:00:00,1107641.9999999998
2012-08-24 16:00:00,1107787.9999999998
2012-08-27 16:00:00,1107787.9999999998
2012-08-28 16:00:00,1107885.9999999998
2012-08-29 16:00:00,1107885.9999999998
2012-08-30 16:00:00,1107798.9999999998
2012-08-31 16:00:00,1108171.9999999998
2012-09-04 16:00:00,1107853.9999999998
2012-09-05 16:00:00,1107724.9999999998
2012-09-06 16:00:00,1110282.9999999998
2012-09-07 16:00:00,1110577.9999999998
2012-09-10 16:00:00,1111027.9999999998
2012-09-11 16:00:00,1111027.9999999998
2012-09-12 16:00:00,1111947.9999999998
2012-09-13 16:00:00,1111947.9999999998
2012-09-14 16:00:00,1111706.9999999998
2012-09-17 16:00:00,1111056.9999999998
2012-09-18 16:00:00,1110759.9999999998
2012-09-19 16:00:00,1110702.9999999998
2012-09-20 16:00:00,1112000.9999999998
2012-09-21 16:00:00,1112000.9999999998
2012-09-24 16:00:00,1112000.9999999998
2012-09-25 16:00:00,1111983.9999999998
2012-09-26 16:00:00,1111022.9999999998
2012-09-27 16:00:00,1114517.9999999998
2012-09-28 16:00:00,1114357.9999999998
2012-10-01 16:00:00,1113489.9999999998
2012-10-02 16:00:00,1114005.9999999998
2012-10-03 16:00:00,1117364.9999999998
2012-10-04 16:00:00,1116157.9999999998
2012-10-05 16:00:00,1108890.9999999998
2012-10-08 16:00:00,1100168.9999999998
2012-10-09 16:00:00,1097994.9999999998
2012-10-10 16:00:00,1101590.9999999998
2012-10-11 16:00:00,1090113.9999999998
2012-10-12 16:00:00,1091706.9999999998
2012-10-15 16:00:00,1098194.9999999998
2012-10-16 16:00:00,1118528.9999999998
2012-10-17 16:00:00,1115746.9999999998
2012-10-18 16:00:00,1098499.9999999998
2012-10-19 16:00:00,1060721.9999999998
2012-10-22 16:00:00,1097011.9999999998
2012-10-23 16:00:00,1059059.9999999998
2012-10-24 16:00:00,1063935.9999999998
2012-10-25 16:00:00,1051917.9999999998
2012-10-26 16:00:00,1040344.9999999998
2012-10-31 16:00:00,1025544.9999999998
2012-11-01 16:00:00,1039567.9999999998
2012-11-02 16:00:00,988013.99999999977
2012-11-05 16:00:00,1003646.9999999998
2012-11-06 16:00:00,1001740.9999999998
2012-11-07 16:00:00,910916.99999999977
2012-11-08 16:00:00,831719.99999999977
2012-11-09 16:00:00,872950.0
2012-11-12 16:00:00,865242.0
2012-11-13 16:00:00,851663.0
2012-11-14 16:00:00,812281.0
2012-11-15 16:00:00,764176.0
2012-11-16 16:00:00,774111.0
2012-11-19 16:00:00,956978.0
2012-11-20 16:00:00,941622.0
2012-11-21 16:00:00,938230.0
2012-11-23 16:00:00,989411.0
2012-11-26 16:00:00,971262.0
2012-11-27 16:00:00,989799.0
2012-11-28 16:00:00,997278.0
2012-11-29 16:00:00,997401.0
2012-11-30 16:00:00,996912.0
2012-12-03 16:00:00,996920.0
2012-12-04 16:00:00,996706.0
2012-12-05 16:00:00,997596.0
2012-12-06 16:00:00,998555.0
2012-12-07 16:00:00,995217.0
2012-12-10 16:00:00,995196.0
2012-12-11 16:00:00,999824.0
2012-12-12 16:00:00,998629.0
2012-12-13 16:00:00,993043.0
2012-12-14 16:00:00,979113.0
2012-12-17 16:00:00,986453.0
2012-12-18 16:00:00,999987.0
2012-12-19 16:00:00,992523.99999999988
2012-12-20 16:00:00,987486.0
2012-12-21 16:00:00,984606.0
2012-12-24 16:00:00,985667.0
2012-12-26 16:00:00,975599.0
2012-12-27 16:00:00,978597.99999999988
2012-12-28 16:00:00,968601.0
2012-12-31 16:00:00,1009617.9999999999
